stars,review_body,review_title,product_category
3,"Funciona bien , no aguanta bien el agua y se rompe el clic de sujeccion con facilidad.",Una de cal y otra de arena,sports
3,La cobertura es sintética. Bueno para la humedad pero le quita elasticidad.,Si no buscas mucha elasticidad es bastante resistente,sports
3,"las piezas estan muy bien, pero falta una",son de buena calidad,sports
3,Calidad no muy buena.,Simplemente decente,sports
3,Uso permanente en cartera,Entrega correcta,sports
3,"Diseño y materiales buenos, las únicas pegas es la protección superior que va con velcro, aún no le he encontrado una función que me satisfaga, y el velcro es mal elemento como cierre de una mochila. También encuentro que los correajes no son muy cómodos, pero bueno, la compré de oferta por 21€. Sirve para salidas al campo de poco recorrido y ciudad a full.",ESTÁ BIEN,sports
3,"no son una maravilla, pero estan bien, cumplen su cometido para lo que fueron comprados, valen para el fondo del mar",vale para lo que se compro,sports
3,"Bueno, está bien, pero no le estoy sacando mucho uso.",Bien,sports
3,"me gusta como es Calidad precio,esta bien.",es util,sports
3,"Está muy bueno, no noto mucho el efecto pero el sabor está muy bien",Sabor bueno,sports
3,Un poco flojo el ajuste,Lo rápido,sports
3,"El kit por el precio lo recomiendo. Las cañas, barriles y plumas, son una maravilla y el toque de la arandela de goma hace que no se muevan. El pero?, las puntas. Son muy largas, y rebotan. Se clavan 1 de cada 3 tiradas y se parten con mucha facilidad.",Puntas Frágiles,sports
3,"No consigo que me deje de entrar, me están resultando difíciles de ajustar.",Me entra agua.,sports
3,"Satisfecho con la compra realizada. El aspecto negativo, es que al andar en bici y estar parado, cuando viene viento desde atrás, el poncho se da la vuelta y mi cabeza queda cubierta con él. Por eso no le doy 5 estrelllas",Buen poncho,sports
3,Bien en general. Aunque algo cara,Cumple su función,sports
3,"la herramienta cumple las funciones, no es una herramienta profesional pero es más que adecuada para uso casero. Así que correcto",correcto,sports
3,"No esta mal, pero el imán que trae para poder poner el movil no vale, Por culpa de eso se me callo el movil rompiéndose toda la pantalla, al final me tuve que comprar otro movil igual, un samsung s8 que no son baratos, me costo caro el imán",Bueno,sports
3,El aparato es el que quería pero las instrucciones están en inglés y no hay forma de conseguirlas en español así que hay funciones que no se,Manual en inglés,sports
3,"Compre esta carcasa con el fin de utilizarla en mis actividades acuáticas pero no era compatible con el flotador oficial de GoPro, a pesar de ello hable con el servicio y se me devolvió la mitad del coste.",Jessica,sports
3,"Las anillas y las correas son de gran calidad pero, a mi modo de ver tienen un gran problema, y es la forma de medir la posicion en la que quieres ponerlas, ya que no trae nada señalado en las correas que sirva para ajustarlas a la altura deseada.",Agridulce,sports
3,Devolución correctamente,Devolución correctamente e inmediato,sports
3,"El termo en si parece bueno, pero el pico no permite dosificar el chorro, hay que quitarlo entero para servir, lo que lo hace incómodo y peligroso. Lo he devuelto.",Pico poco práctico,sports
3,"Es sencillo, pero cumple lo que dice hacer. No tiene mucho misterio, la cadena es endeble, los materiales no son de los mejores, pero a este precio, no tengo queja ninguna.",Hace lo que dice,sports
3,"La rosca de uno de los mosquetones va bastante fina pero la del otro se traba un poco, es casi imposible de cerrar con una mano... y esto nada más sacarlo del paquete. Personalmente me arrepiento de no haber comprado mosquetones de primera marca.","uno bien, otro regular...",sports
3,"Material cómodo,encaja bien,pero no tan comoda como la original,por el precio que tiene,está bastante bien,a ver lo que dura.",Calidad precio bastante bien,sports
3,"La bateria dura muy poco, como tres dias aparte de esto con la manga de la ropa se pone a veces como si estuviera en bicicleta.",Julio,sports
3,"Me gusta el diseño y que puedes prepararte infusiones o zumos en el, ya que cuenta con el filtro. La única pega es que la compre para mi hija de 7 años y al segundo día de usarla le salto uno de los muelles que tiene para abrir la tapa. Ahora estoy cruzando los dedos para que no se le pierda el único muelle que le queda y no pueda abrir la botella.",Muelle sensible,sports
3,Dijo que traía pastillas de regalo pero no trajo nada solo el disco,Bueno pero sin pastillas regalo,sports
3,"Producto similar al original, sobretodo en el material y al tacto. No es complicado hacer el cambio, no lleva más de 1 minuto y trae un papelito con las 3 sencillas instrucciones. El único inconveniente es que no queda perfectamente ceñido y ajustado como en la original. Sabiendo que no afecta a la estanqueidad y que no es una correa original, es un buen producto. El envío a Canarias es de al menos 15 días.",Buen producto Calidad/Precio,sports
3,"El pedido ha llegado sin los útiles de limpieza, faltan los 2 cepillos. Por lo demás tiene buena pinta",Sin cepillos,sports
3,"Calidad del producto bien Envio muy bien Pedi mi talla,de ancho bien pero queda un poco corta de largo..",Camiseta sudor,sports
3,"El envío ha sido rápido, pero esperaba más calidad de las cuerdas",Regular,sports
3,La banana es muy delgada,Solo para salidas cortas,sports
3,"La compré en 2017 montandola 2 meses ese verano. En 2018 no la utilizamos. Y en 2019 la hemos vuelto a montar a finales de junio. Pues bien, a fecha de hoy, principios de agosto, todas las cinchas que tensan la lona están rotas porque se han quedado resecas. Las cuerdas de los vientos, idem. Con lo cual me debo plantear si comprar una lona nueva o hacer apaños para seguir tirando con ella.",MALA CALIDAD TENSORES Y VIENTOS,sports
3,Perfecto todo menos el diseño... el de azul estrellado no se parece en nada al de la foto. Adjunto imagen,Todo bien menos el diseño,sports
3,"Para mi trasero es un poco pequeño y el gel no pega mucho. Lo bueno es que calambrazos si que da. Podrían venir geles de repuesto. Lo acabo de utilizar, a ver si a los días noto algo ya que algún comentario he leído de que hay personas que han notado cambio.",Pequeño y geles con poca pega,sports
3,"El producto está bien , lo único que al mío le falla una luz y una pegatina no va y las otras están no muy bien",Tendría que llevar por lo menos unas pegatinas de repuesto,sports
3,"Es bonita, pero se me dio de si a las pocas semanas.",Bonita pero se da de si.,sports
3,"Me a gustado el acabado está muy logrado,lo único que hay que hacerle el montaje para el anzuelo interior.",La calidad precio para mí,sports
3,"La talla ""s"" casi no me lo puedo abrochar a pesar de tener la muñeca pequeña. ES MUY PEQUEÑA.",Correa para polar M200,sports
3,"Evidentemente por el precio no se puede pedir más, pero echo en falta la posibilidad de enfoque.",NO SE PUEDE PEDIR MAS,sports
3,Para el agua esta bien tarda en calentarse. Para liquidos calientes no sirve,Esta bien,sports
3,El montaje no es muy sencillo,Aparentemente bien,sports
3,"La mesa esta bien, cumple su función, pero algunas nos llegaron abolladas.",Bien,sports
3,"Los esperaba más gordos, son cómodos pero muy finos, para hacer deporte ligero como andar está bien, pero para deportes de mayor intensidad son muy finos.",Son muy finos,sports
3,"buena calidad de fabricacion, la talla segun medidas ofrecidas por la fabrica, queda un poco pequeña, si se elige una talla mayor quedara mejor",algo pequeño,sports
3,"Entre lo positivo decir que tiene un tamaño correcto, es intuitiva, fácil de usar, la batería dura muchísimo y la pantalla en interior tiene una iluminación buena. Entre lo negativo, decir que no tiene la opción natación entre otros muchos deportes y un fallo muy grande es que no suma calorias gastadas cuando haces varios deportes un mismo día. La iluminación de la pantalla en la calle es prácticamente nula. La aplicación con la que se usa es un poco mala. No repetiría.",Está bien pero no es muy completa.,sports
3,"Bicicleta muy básica pero suficiente para darle poco uso. Lo peor es que viene sin montar, sin instrucciones de montaje y sin las herramientas necesarias. Además en mi caso la rueda de atrás llegó bastante mal , con varios radios flojos y descentrada respecto del eje trasero. Para colmo llegó con 5 días de retraso.",Muy básica. Tienes que tener conocimiento y herramientas para montarla,sports
3,"No funciona muy bien, no es real siempre su uso.",No es muy buena....,sports
3,"Pensaba que con el tiempo iban a reponer la tabla de ejercicios que menciona el anuncio, pero el producto se entrega sin ella. Para mí me vale, pero si se quiere por esa tabla, no aparece.",Producto OK pero sin tabla de ejercicios,sports
3,el precio esta bien por lo que es. no se puede programar el modo natación y en el agua la pantalla táctil se vuelve loca... para que se sincroniza con la app del móvil tengo que reiniciar mi móvil cada vez...,bien por lo que es,sports
3,"la colchoneta es muy mullida y se agarra bien al suelo, pero es poco robusta y duradera, tras poco más de un mes de uso se ha agrietado y la espuma se ha aplastado. una pena porque parecía un buen producto, pero supongo que por ese precio no se puede pedir mucho más.",Poco duradero,sports
3,Buen agarre con buen balón y buena adherencia pero carcasa muy blanda para hacer tubeless. En tres salidas bajando con decisión en trialeras se ha deformado. Le he puesto cámara pero no acaba de estar centrada.,Buen agarre pero no para tubeless,sports
3,"Atención, ¡este cinturón no es para pasarlo por ninguna hebilla sino para llevarlo sobre una chaqueta o camisola! No sirve para casi nada ya que no cabe por ninguna hebilla de ningún pantalón ya sea de salir ni tampoco de trabajo o de senderismo y lo peor es que no lo ponen así en la descripción. El material y el acabado es de calidad, pero nada práctico a no ser que te lo pienses poner por fuera como he escrito antes. Lo tuve que devolver.",Practicamente inútil.,sports
3,"Comentar lo que ya ha escrito más gente, es de color negro muy oscuro y cuando echas líquido no se ve la medida ni lo más mínimo; hay que andar calculando a ojo... Por el resto es como un shaker normal de plástico, con redecilla de filtro en la parte superior.",No puedes ver las medidas,sports
3,"Pensé que siendo de una marca reconocida de deporte estaría mejor, pero el primer día ya se me marcó. Creo que por menos precio tienes esterillas de la misma calidad o incluso mejor.",Cara para lo que es,sports
3,"Al principio estaba muy contenta con la compra, pero me he dado cuenta de que tiene mucha menos potencia de la que me gustaría...",Menos potencia de la esperada,sports
3,"Llegó un poco tarde. La caja está muy bien y no parece de mala calidad pero en la foto me daba la sensación que era más grande de lo que es, no es mucho más grande que una mano.",Pequeña,sports
3,Una raqueta ideal para la práctica ocasional de tenis,Muy funcional,sports
3,"Agradable aspecto. El peso que da es exacto, no así el % de grasa corporal que lo considero inexacto y variable sin motivo. Mide bien el IMC. A veces pierde la conexión wifi y obliga al reinicio total. Cara para la misión que realiza.",FITBIT PUEDE Y DEBE MEJORARLA.,sports
3,"El agarrador parece que se va a romper con solo mirarlo, no creo que aguante saltos de bordillos. Yo lo tengo con el mismo cable atado sobre el candado, la agarraderas y la estructura del patinete","Dudo que puedan robar si esta bien atado, pero el agarre para llevarlo acoplado es muy fragil",sports
3,"Pequeño. Potencia ok para hacer la gracia entre amigos, no suena demasiado",Pequeño y no muy potente,sports
3,"La tapa de la pila del emisor un poco debil, si apretas un poco se pasa. Por lo demas hace su funcion",Cumple,sports
3,En el montaje tuvimos problemas con el sillín. No encajaban las piezas. Una de las patas de cabra ya está estropeada. La autonomía es de 2 horas... Es resultón y divertido para pasar un rato entretenido con los niños... pero nada aconsejable para uso adulto,Normalito,sports
3,Son bonitas pero de las 4 me vino una sin el agujero para meter el tornillito de seguridad. Eso si me llegaron 5 tornillitos para cuatro tapones por si se pierde alguno,"Llegó uno mal, sin el agujero del tornillo",sports
3,En la foto parecia más grande que en realidad,Caña,sports
3,En otra tienda on line china encontré las mimas por 1/3 del precio. No están mal. Cumplen aunque no encajan 100% con el reloj.,"Están bien, pero son caras para la calidad",sports
3,"El chandal talla bien. En mi caso uso una M y me está perfecto. Es un chandal para verano, la calidad es muy fina para los meses de frio, aparte del tejido transpirable que hace que el viento pase al completo.",CHANDAL DE VERANO,sports
3,"La silicona de la correa es muy similar a la original, en ese sentido perfecta. El inconveniente está en el cierre que trae el pasador tan corto que en ocasiones se escapa facilitando la caída del reloj o su pérdida . Desconozco si es un fallo generalizado o si me ha tocado la defectuosa.","Correa bien, cierre mal.",sports
3,La luz azul es más verde que otra cosa!! y estaría bien que el sonido se pudiera desconectar con algún interruptor,Algún pero,sports
3,Estas son las fotos donde aparece el producto rayado . Yo estaría dispuesto a devolverlo y que me mandéis otro o a llegar a un acuerdo en el precio . Gracias,Producto deteriorado,sports
3,No es regulable. Hay que cortarla manualmente para ajustara a tu muñeca y una vez cortada no se puede volver atras. Cortada al máximo aun me viene un poco olgada.,Regular,sports
3,"Pesa mucho, incómodo.",Pesa mucho,sports
3,Dan talla americana si usas una XL mejor coge una L,Talla grande,sports
3,"No acostumbro a escribir ninguna valoración, pero esta vez al recibir el producto me he dado cuenta de que ha recibido algún golpe bastante fuerte. El embalaje estaba correcto, pero el producto no venia con ninguna caja extra que lo protegiese. Adjunto las fotos, porque también me ha sorprendido en cuanto a las medidas, aunque es cierto que están bien indicadas, creía que seria más grande, aunque tiene la medida correcta.","Ha llegado algo roto, no es determinante para su uso",sports
3,"Era un regalo, y le encantó. Pero se rompió rápidamente. Es la segunda vez q m pasa. ( Supongo q es un mal uso)",Bueno,sports
3,"El material es muy bueno y muy bonito. El problema que he tenido es que no me cubria todo el brazo, a lo mejor a otra persona si.",Mangas de cortas,sports
3,"Cumple con su función, es lo que se describe.",Es lo que se describe,sports
3,"El producto es bueno, pero me mando el color equivocado.",Poner más atención al despachar el productl,sports
3,"El sonido es muy molesto, me esperaba otro sonido",Sonido,sports
3,"No esta mal y es de buen tamaño, pero trae el grifo desmontado y perdia agua, tuve que apretarlo bastante, la borde partirse",Bien pero...,sports
3,"Está fenomenal, pero al ser recta, queda algo pequeña en cuanto al ancho",Su acabado,sports
3,Timbre sencillo. Es funcional.,Funcional.,sports
3,"Ideal para el entrenamiento en un lugar muy reducido. Ocupa menos que el original, más sencillo y ligero. Buen agarre. Ideal pàra los que sno estamos introduciendo en el TRX. Trae sistema de anclaje en puerta por si no tienes argolla al techo. La polea no funciona demasiado bien, ya que los nudos del clip están demasiado arriba, por lo cual hay poco margen de estiramiento, habría que quitarlos para hacer bien los ejercicios con polea, lo cual sería un rollo, porque entonces habría que ponerlos luego otra vez, ya que si ponemos los nudos más abajo, no podemos hacer los ejercicios normales... Pongo tres estrella por que al cabo, es muy ligero y cómodo, por el tamaño.",No está mal,sports
3,son muy pequeños para manos muy grandes pero para los mas normales son perfectos de buena calidad y a muy buen precio,buenos,sports
3,"Los hay mejores, su carga no me gusta, dura poco la bateria",Busca otro,sports
3,"Buen diseño, cómodo para transportar, pero echo de menos algún bolsillo interior.",Cómodo pero le faltaría algún bolsillo,sports
3,"Buen limpiador al principio, a los 10 usos se debilita y el plástico no resiste de la misma manera, pero hace su función bien.",Limpiador correcto y económico,sports
3,"Hola. El casco está genial, pero en las instrucciones pone que vienen unas esponjas de diferentes grosores y no están en la caja.",Faltan las esponjas.,sports
3,"Bien diseñados, aunque para mi les falta más acolchado en la palma de la mano",Ligeros y muy básicos,sports
3,No estan mal para el precio pero no vienen las punteras gratis que pone. Calidad adecuada al precio del producto,Calidad adecuada al precio del producto,sports
3,"Debería mejorar el embalaje. La caja llegó con abolladuras y picotazos, lo que crea desconfianza de si los balines estarán en buen estado o no",No está mal,sports
3,"Llegó a tiempo y en buen estado pero se encontraba sucia y llena de polvo. Además, no sé en qué se basan para las tallas pero se ajusta fatal y se resbala la mascara",Tallaje?,sports
3,"Se adapta bien al reloj y es fácil colocarla. lo malo,la calidad de la goma,si se compara con la original, nada que ver. A ver cuánto dura....","Se adapta,pero....",sports
3,"Recibido en tiempo y el contenido bien todo, la pega que le veo es que la cincha de sujeción no viene reforzada y a la que la cargas un poco se rompe, yo la he tenido que reforzar.",BOLSA,sports
3,"Cumple con su cometido. Sencillo, pero, por su precio, no se puede pedir mucho más. De momento, no he tenido ningún problema con el.",Buena relación calidad/precio,sports
3,"Creo que no es un candado muy fuerte, pero da el pego y es cómodo.",Está bien,sports
3,"Correcto para el precio, calidad media/baja.",Calidad media/baja,sports
3,"Aunque la muñequera cumple su función perfectamente, no hubiera estado de más que el acabado hubiese sido algo mejor, pues los remates no están muy bien y algunos hilos pinchan en la mano y en el brazo por sobresalir. Dispone de una pieza metálica que podemos sacar si lo deseamos. La sujeción es correcta y el ajuste también. Buen producto para el precio que tiene, pero que podría estar algo más pulido.",Mal acabado,sports
3,Todo según lo esperado.,Nada que destacar,sports
3,Es bonito. Relación calidad precio bién. Veraniego.,Barato,sports
3,"Me ha llegado a tiempo pero viene defectuoso, la punta viene machacada, he solicitado el reemplazo del producto",Bien pero rota,sports
3,"Una de las dos luces funcionó mal desde el principio. No cargaba por completo la batería y no duraba más de una hora. La otra sí funciona bien y no hay queja respecto a su rendimiento, pero no puedo darle más de tres estrellas debido lo que comento.",Sergio,sports
3,"La pulsera va bien porque mide el sueño, los pasos y es fácil de manejar. La bateria dura bastante, 1 semana. Para ser perfecta me gustaria que se pudiera mojar más, ya que solo te puedes duchar con ella y no sumergirte. También estaria bien si tuviera nfc. Por lo demás perfecto.",Buena relación calidad precio,sports
3,Me gustaba mucho pero después de 2 meses ya no me carga y se me quedo muerto pone La Luz roja como que estuviera cargando pero al final no carga,Me hubiese gustado que me durara mas,sports
3,"Excepto la hora , falla en todas las mediciones. Lo único bueno que tiene es que es muy bonita.",Regular,sports
3,"La tela es finita y no es de material transpirable, por lo demás, llevo un par de meses metiéndolos en la lavadora 4 días por semana y no se han estropeado demasiado. No lo uso para coger muchísimo peso, pero quizás la almohadilla se le quede corta a alguien que necesite más acolchado. Por el precio que tiene, a mí me están funcionando bien.",Cumplen su función,sports
3,"La calidad es muy buena, pero por el volumen de la mochila es muy pequeña, no tiene los compartimientos de un tamaño útil. Recomendaría otro modelo si buscas algo que pueda servir para viajar o camping o salidas . Esta es una mochila para el día a día nada más. Nada que ver con una mochila del mismo precio y similares medidas, pero muy buena calidad... Edición Después de leer otra vez la descripción, he decidido devolverla, ya que sinceramente, no me parece que la descripción sea correcta. La calidad es buena, pero es demasiado pequeña.","Calidad, pero pequeña - Edición: La he devuelto.",sports
3,"Yo que lo utilizo para echarme unas risas de vez en cuando con los amigos no están mal por el precio y la cantidad que vienen. Si quieres aprender a jugar de verdad o lo quieres para algo mas competitivo compraría otros. En comparación de otros dardos estos pesan mas y se nota a la hora de tirar. Es cierto que las puntas se doblan con facilidad y tienes que estar cambiándolas cada dos por tres. En cuanto a la pluma cuesta bastante ponerla y esto hace que puedas romper alguna al intentar ponerla y que ya no te entre nunca. Lo dicho, si lo quieres para entretenerte un rato con tus allegados esta bien, pero si quieres ser el rey del dardo en tu casa o en el bar con tus colegas compraría otros que pesaran algo menos.",PARA SALIR DEL PASO,sports
3,El candado es de buena calidad y parece bastante versátil. Sin embargo el soporte que va a la bicicleta no deja anclado el candado en el con lo que no sirve para la función de guardarlo o transportarlo mientras no se usa. No se si son todos así o este en concreto ha salido defectuoso. El plazo de entrega fue perfecto,El soporte no ancla el candado,sports
3,La mayoría son muy pequeños yo diría para niños...uno de ellos vino roto..los 3 que hay más grandes kedan bien t son bonitos. .,Son pequeños,sports
3,"Está bien, pero es pequeño para un niño de tres años, le queda justito.",Algo pequeño,sports
3,"Solo es que es un poco más fino de lo que espere, para estar de rodillas mucho rato yo con más de 50 me lo pensaría volver a cómo este mismo. El color, tamaño y materiales si están a mi gusto .",No para estar de rodillas,sports
3,Pesa bastante para llevarla sola para hacer running por ejemplo. No es tan cómoda como se vende.,ojo pesa bastante,sports
3,Los colores son extraños muy chillones,Muchos tonos sin usar,sports
3,"no esta mal pero te aguanta un tiempo, con el uso deja de hacer rosca y se le sale el agua",bonita pero no util,sports
3,"Pues eso, no son muy buenas, pero por el precio que tienen... parecen duraderas.",Correctas,sports
3,"Está bien para el precio, pero acabo del tiempo la parte interna del tapón de oxida, lo que hace que no sea muy higiénico.","Bien, relación calidad precio.",sports
3,"su compresion es moderada, si necesitas unos recomendados por los medicos, para los que tienen problemas de varices, no llega, aunque siempre ayudan porque los de 25-30 mm de Hg de compresion que se compran en la farmacia valen el doble un par, ayudan cuando no tienes los de compresion alta",calcetines compresion normal,sports
3,"no está mal la correa pero de vez en cuando se suelta del enganche con el riesgo de perder el reloj que tiene, no se por que lo hace per me ha pasado varias veces, se suelta de una de las pestañas que se encajan al gear y se cae","no esta mal, pero...",sports
3,Confortable pero difícil de poner,Bueno,sports
3,"Asequible, le falta algo de rigidez. Se complementaria con otro cinturón interior para mejorar sujeción. El cierre a veces da problemas pero no sé suelta.",No está mal,sports
3,La había pedido pero se retrasó más de lo esperado y tuve que cancelar el pedido y comprar con otro proveedor.,NO LLEGUÉ A USARLA,sports
3,"Nos esperábamos otra cosa, son muy finitas, para usar en primavera u otoño, es decir, días que no haga mucho frío",Muy finas,sports
3,No está mal pero me la esperaba con otro tipo de tejido más fuerte. Es bastante grande,No está mal,sports
3,"El producto bien, pero no fue muy útil ya que también tuvimos que cambiar la rueda de la bici para que no hiciese tanto ruido.",Rodillo bicicleta,sports
3,"Bastante fiable en cuanto al registro de la actividad diaria, dificultades en la conexión de datos tanto con el pc como la conexión con el smartphone",aceptable,sports
3,"Gestión y envío pésimo: compré el producto avisado que no estaba disponible pero que lo tendría en casa en 10 días. 2 meses después el producto seguía sin estar disponible con continuas actualizaciones falsas de fecha que hacía que no lo cancelase y comprara otro. Me cobraron el producto sin seguir disponible. A los 3 meses de la compra lo recibí. El producto es correcto, cumple con sus funciones. Relación calidad/precio magnífico comparado con otros del mercado.",Pésima gestión de Amazon,sports
3,"Los remos están bien para ""jugar"" con tu barco. No se rompen, se montan facilmente. Ahora, no son para remar con una buena barca e irse lejos. Pero para divertirse, fantásticos.",Set de remos para pequeñas embarcaciones de goma,sports
3,"Se ve muy bien con esta gafa, con días luminosos es genial, cuando hace peor se queda un poco justa, pero el cristal amarillo que compré aparte va perfecto, no se empañan y mejora muchísimo el contraste en malas condiciones. El sistema de imán es genial y la goma ajusta muy firme. Como punto negativo, en sólo 5 días de uso han venido bastante ralladas, y soy bastante cuidadoso con las cosas nuevas, pero en cuanto se rozan se marca la capa exterior.",Barata y bastante aceptable.,sports
3,Fue un regalo para un pareja de amigos y siempre quedas bien,Regalo original,sports
3,Va bien pero toalla pequeña,Estanca,sports
3,Buen producto. Fácil de montar,Buena calidad-precio,sports
3,"El producto en sí está bien, la barra es dura, resistente, pero le doy 3 estrellas porque he tenido que suplementar con arandelas extras a la base. La barra donde apoya no es plana y he tenido problemas porque no estaba a nivel. El producto necesita supervisión.",Necesitan arreglar fallos.,sports
3,"La caña del calcetín es demasiado alta, queda casi a mitad de gemelo y carece de refuerzos en las zonas comprometidas. Les auguro corta vida.",Caña muy alta y sin refuerzos,sports
3,"haber.... las compre para hacer una salida nocturna por en medio de la montaña, la luz trasera sin problemas alumbra bien, pero la delantera, me deje guiar por los comentarios, y la verdad, para ir por en medio del bosque no alumbran lo suficiente, para ir por ciudad tal vez, pero para ir por el bosque no... la delantera alumbra poco... suerte de mi hermano que llevaba 2 foquitos redondos que aquello alumbraba un monton....",luces para bicicleta leds,sports
3,"La calidad deja un poco que desear, el tiempo de envío altísimo y el embalaje una bolsita de china. Muy descontento",No es lo que esperaba,sports
3,"Realmente no son de ciclismo ¡ni de lejos!. Más bien parecen de vestir, son cómodos, una calidad decente pero de estirarlos comienzan ya a tener descosidos. Tampoco sirven para utilizar el móvil... PArticularmente por el precio no se puede pedir mucho más ¡pero no los volveré a comprar!",No son guantes de ciclismo ni mucho menos,sports
3,La batería dura muy poco...Es una pena,Reloj GPS,sports
3,"En comparación con su precio es bueno, o sea calidad precio se ajusta, pero lo e visto mejores",Colchon,sports
3,Esta bien aunque el tamaño es más pequeño de lo que creía. En definitivo muy buen producto aunque mejorable siempre,Buen producto,sports
3,"Las articulaciones para ajustar la posición son tan débiles que al mínimo bache pierde la forma y acaba descolgado.. lo solucioné añadiendo silicona en ellas para que no se suelte y ahora va perfecto. Por el precio que tiene, y si no te importa dedicar un par de minutos al bricolaje, son recomendables.","Funcionan bien, si los retocas",sports
3,"Me ha llegado con la punta para romper cristal rota. Por lo demas, un boli metalico un tanto grueso. Bien.",Adrian,sports
3,"Hace un mes que la tengo, y de momento bien. Fácil montaje y cumple la función de hacer un poco de ejercicio en casa. De momento, no hace ruido.",Bicicleta estática,sports
3,Por el precio no pretendas pedirle calidad. Estéticamente está bien. La silicona de la pernera aprieta mucho.,"Está bien estéticamente, pero calidad limitada",sports
3,"De talla, algo justos, llega a molestar entre los dedos, además de ser demasiado gruesos, generando calor en las manos",gruesos y calientes,sports
3,Se le ver bueno pero hasta no lo pruebe no puedo comentar mejor lo único el servicio de Amazon puntual como siempre.,No está mal el producto,sports
3,"Cumple su funcion, pero se queda corto de tamaño la prolongacion lateral de la sujeción para que se quede totalmente centrado el gps.",SE QUEDA ALGO CORTO,sports
3,Se va borrando el nombre que puse en permanente y parece vieja.,Regular,sports
3,"La compré para proteger un bici estática del sol. Cumple su misión, aunque es demasiado grande. Pero bueno, ya se sabe, ande o no ande caballo grande. Llegó plegada en una bolsa del mismo tejido. Impresionante lo arrugada que queda.",Un poco grande.,sports
3,"Son de buena calidad,pero más grandes de lo que esperaba.",Buena calidad,sports
3,Exactamente lo que aparece en las fotografías expuestas. Práctico para EDC o como parte de un llavero. No se le puede pedir más.,Buen producto,sports
3,"Como pulsera de actividad, la veo normal, lo que si es problemático, es el enlace con la aplicación y el móvil..... Y he probado 2 móviles diferentes",Me esperaba algo mejor,sports
3,Encaja perfectamente con él reloj pero la correa es algo pequeña y parece de mala calidad pues se ve muy endeble,Correa algo pequeña. Talla poco,sports
3,La talla es pequeña pedi una xxl y me es muy justa y no tengo una mano grande,Talla justa,sports
3,Compre una XL para un pastor alemán y le está pequeño. Sólo le ponemos las patas delanteras y los corchetes y le está apretado. Pero como es un perro poco de queja.,Pequeño para un pastor aleman,sports
3,En invierno sudas por pero si es efectivo un poco grande la talla s y huele a goma pero de resto bien en verano se ve q sería efectivo,Buen producto,sports
3,"Para ser la mas cara, me la esperaba mejor. Aun asi esta bien",No esta mal,sports
3,Cumple su función de entrenar los dedos de las manos para tocar instrumentos de cuerda o de viento. No se nota mucho el regulador de esfuerzo. Aumenta solo un poco. Buen acabado y de tacto agradable.,Para entrenar,sports
3,Estético pero nada más,Nada especial,sports
3,"Pantalla pequeña, para poder leer notificaciones, whatsapp...para su precio esta bien.Es real en las imagenes y en la descripción. Lo volveria a comprar.",Calidad precio perfecto.,sports
3,El gorro no está mal pero de tamaño pequeño,El buen servicio y responsabilidad de Amazon,sports
3,"Las pelotas tienen distinta dureza, pero el tamaño que tienen es exactamente el mismo; no se atiende a la descripción que dan del producto.",No cumple todo lo que anuncia,sports
3,"La bicicleta està muy bien. Estoy muy contento en general. Tanto por peso, como por manejo, como por velocidad. Las pegas que tiene son Se le sale la cadena con mucha facilidad. Y se hace incomodo llevarla. La bateria dura poco.",Muy buena aunque tiene peros.,sports
3,"Las gafas están como nuevas, pero no cuesta nada poner una funda limpia, estaba sucia",Buenas gafas pero mala presentación,sports
3,Precio calidad bueno,Precio calidad bueno,sports
3,Muy grande para mi niño. Pero el reloj estaba bien,Reloj,sports
3,"Por el precio que tiene, esta correcta. Veremos el resultado con el tiempo. La original duró dos años justitos.",El resultado final.,sports
3,"La calidad se ve buena de cuero con buen acabados, lo que pasa k no bota mucho para k bote ay k incharla mucho y se vuelve muy dura, haora ay k ver si es cosa de la pera o del soporte, no van rápida como se espera",Pera boxeo,sports
3,Buena frenada y sin ruidos molestos . Podrian pesar menos y la relación precio producto sería muy buena. Fàcil de montar,Senzillas però efectivas,sports
3,diseño y visibilidad aceptable pero muy delicadas.,se ralla muy facilmente,sports
3,"La bicicleta está muy bien para su precio pero tube un problema venían los frenos y arandelas de estos sueltos en la caja, y la caja estaba rota y se ha perdido una de las arandelas y no puedo ponerle los frenos, no se como pedirla al proveedor Amazon no me da la opción. Alguien Le paso lo mismo?",Faltan arandela de freno,sports
3,"uso las bandas para ejercicios de glúteo, están bien, si bien no llevan los ejercicios que se pueden hacer con ellas. Escribo al vendedor y no contesta","Mal servicio, faltan los ejercicios",sports
3,Es liviana y cumple con su función. No infla todo los fuerte que debería. Puedes tirarte un buen rato para poder inflar una rueda medio decentemente hasta encontrar una gasolinera. Es para lo que es.,Infla.,sports
3,"El artículo cumple mis expectativas . Pero el servicio de entrega , correos, con retraso.",El artículo.,sports
3,He tenido que devolverlo porque creo que me han enviado la talla pequeña y yo pedí la grande. Y digo creo porque en ninguna parte del producto o embalaje he podido ver la talla.,Talla incorrecta?,sports
3,"Infla bien pero se escapa el aire por la boquilla por lo menos en mis ruedas, pero se infla igual en ese sentido bien",Se escapa aire por la boquilla,sports
